kind,name,molecular_formula,SMILES,pubchem_cid,InChI,InChIKey,total_exact_mass,exact_mass,instrument,instrument_type,ms_level,ionization,ionization_mode,spectrum,score
biological,"2-Methoxybenzyl alcohol, TMS derivative",C11H18O2Si,O(C=1C=CC=CC1CO[Si](C)(C)C)C,,"InChI=1S/C11H18O2Si/c1-12-11-8-6-5-7-10(11)9-13-14(2,3)4/h5-8H,9H2,1-4H3",QZVGDXLQEIGICQ-UHFFFAOYSA-N,210.107606346,,,,MS1,,positive,"[(15.0, 4.7), (27.0, 1.0), (29.0, 0.2), (38.0, 0.5), (39.0, 5.0), (40.0, 0.5), (43.0, 0.9), (44.0, 0.5), (51.0, 1.9), (52.0, 1.4), (53.0, 2.5), (54.0, 0.5), (55.0, 0.1), (56.0, 0.8), (57.0, 0.4), (58.0, 6.4), (59.0, 0.4), (60.0, 0.7), (64.0, 1.6), (65.0, 3.6), (66.0, 1.7), (67.0, 2.8), (68.0, 0.1), (69.0, 1.0), (73.0, 22.8), (74.0, 7.2), (75.0, 1.9), (76.0, 0.3), (77.0, 1.3), (78.0, 7.8), (79.0, 2.6), (80.0, 1.2), (81.0, 1.4), (82.0, 0.5), (87.0, 0.7), (88.0, 4.4), (89.0, 6.4), (90.0, 7.9), (91.0, 6.6), (92.0, 0.7), (94.0, 1.1), (95.0, 0.4), (99.0, 0.5), (102.0, 2.4), (103.0, 20.7), (104.0, 3.8), (105.0, 5.0), (106.0, 27.2), (107.0, 4.7), (108.0, 0.5), (112.0, 0.5), (118.0, 1.0), (119.0, 1.2), (120.0, 5.8), (121.0, 100.0), (122.0, 8.8), (123.0, 0.5), (125.0, 0.9), (126.0, 0.1), (128.0, 2.6), (129.0, 0.3), (130.0, 0.1), (135.0, 1.1), (136.0, 0.1), (137.0, 1.1), (138.0, 0.1), (140.0, 0.5), (141.0, 0.6), (142.0, 0.6), (149.0, 0.5), (150.0, 1.1), (151.0, 0.1), (163.0, 0.5), (164.0, 2.7), (165.0, 5.7), (166.0, 0.8), (167.0, 1.8), (168.0, 0.2), (178.0, 1.0), (179.0, 10.6), (180.0, 15.7), (181.0, 3.1), (182.0, 0.8), (193.0, 1.5), (194.0, 9.6), (195.0, 27.5), (196.0, 5.1), (197.0, 1.4), (198.0, 0.1), (208.0, 2.0), (209.0, 15.3), (210.0, 69.5), (211.0, 12.2), (212.0, 3.4), (213.0, 0.3)]",3.5714285714285716
biological,"Monomethyl glutarate, TMS derivative",C9H18O4Si,O=C(OC)CCCC(=O)O[Si](C)(C)C,,"InChI=1S/C9H18O4Si/c1-12-8(10)6-5-7-9(11)13-14(2,3)4/h5-7H2,1-4H3",PPDBCMNNWDFEBX-UHFFFAOYSA-N,218.097435586,,,,MS1,,positive,"[(15.0, 21.6), (16.0, 0.2), (27.0, 4.0), (28.0, 2.4), (29.0, 2.2), (30.0, 0.8), (31.0, 1.3), (40.0, 0.7), (42.0, 12.0), (43.0, 2.9), (44.0, 0.1), (45.0, 0.7), (55.0, 7.1), (56.0, 3.9), (57.0, 2.1), (58.0, 10.1), (59.0, 17.9), (60.0, 0.7), (61.0, 1.5), (68.0, 0.6), (69.0, 0.1), (70.0, 1.2), (71.0, 1.5), (72.0, 1.5), (73.0, 92.1), (74.0, 28.3), (75.0, 6.9), (76.0, 1.0), (77.0, 0.1), (86.0, 0.1), (87.0, 1.6), (88.0, 0.8), (89.0, 12.7), (90.0, 3.8), (91.0, 0.7), (92.0, 0.1), (98.0, 0.7), (101.0, 2.9), (102.0, 1.3), (103.0, 0.1), (114.0, 0.6), (115.0, 0.3), (116.0, 3.5), (117.0, 7.8), (118.0, 0.8), (119.0, 0.3), (128.0, 0.3), (129.0, 39.9), (130.0, 3.4), (131.0, 11.0), (132.0, 2.6), (133.0, 0.6), (143.0, 2.1), (144.0, 5.0), (145.0, 2.2), (146.0, 1.8), (147.0, 0.2), (148.0, 0.1), (157.0, 0.6), (159.0, 59.9), (160.0, 7.6), (161.0, 2.5), (162.0, 0.2), (171.0, 0.6), (173.0, 1.4), (174.0, 0.1), (175.0, 0.4), (187.0, 13.8), (188.0, 9.9), (189.0, 5.1), (190.0, 0.8), (191.0, 0.2), (201.0, 0.6), (202.0, 6.2), (203.0, 47.5), (204.0, 8.8), (205.0, 2.6), (206.0, 0.3), (216.0, 2.0), (217.0, 16.6), (218.0, 100.0), (219.0, 15.6), (220.0, 5.2), (221.0, 0.5)]",3.5714285714285716
biological,"Adipic acid, TMS derivative",C9H18O4Si,O=C(O)CCCCC(=O)O[Si](C)(C)C,,"InChI=1S/C9H18O4Si/c1-14(2,3)13-9(12)7-5-4-6-8(10)11/h4-7H2,1-3H3,(H,10,11)",NXRUXRPNYSMFBT-UHFFFAOYSA-N,218.097435586,,,,MS1,,positive,"[(15.0, 3.1), (27.0, 6.9), (28.0, 0.6), (29.0, 2.3), (31.0, 0.2), (41.0, 1.9), (42.0, 4.8), (43.0, 2.7), (44.0, 21.5), (45.0, 0.6), (46.0, 0.2), (55.0, 1.7), (56.0, 3.0), (57.0, 0.1), (58.0, 6.6), (59.0, 4.1), (60.0, 0.5), (69.0, 1.6), (70.0, 0.1), (71.0, 0.5), (72.0, 1.2), (73.0, 100.0), (74.0, 14.9), (75.0, 6.9), (76.0, 0.5), (77.0, 0.1), (84.0, 3.3), (85.0, 1.0), (86.0, 1.1), (87.0, 16.5), (88.0, 0.9), (89.0, 2.6), (90.0, 1.3), (91.0, 0.1), (101.0, 9.6), (102.0, 0.5), (111.0, 0.6), (112.0, 0.6), (116.0, 1.2), (117.0, 7.0), (118.0, 2.6), (119.0, 0.4), (128.0, 0.2), (129.0, 39.3), (130.0, 3.2), (131.0, 3.1), (132.0, 4.6), (133.0, 0.5), (134.0, 0.1), (144.0, 2.4), (145.0, 0.8), (146.0, 1.3), (147.0, 0.1), (157.0, 0.5), (158.0, 4.5), (159.0, 12.4), (160.0, 2.2), (161.0, 1.2), (162.0, 0.1), (172.0, 1.1), (173.0, 27.5), (174.0, 4.4), (175.0, 1.3), (176.0, 0.1), (186.0, 1.7), (187.0, 0.2), (188.0, 4.1), (189.0, 1.7), (190.0, 1.5), (191.0, 0.2), (200.0, 2.2), (201.0, 24.5), (202.0, 8.4), (203.0, 38.3), (204.0, 5.4), (205.0, 1.9), (206.0, 0.1), (216.0, 1.1), (217.0, 7.0), (218.0, 79.1), (219.0, 12.2), (220.0, 4.0), (221.0, 0.3)]",3.5714285714285716
biological,"2,5-Dimethylbenzenethiol, TMS derivative",C11H18SSi,S(C1=CC(=CC=C1C)C)[Si](C)(C)C,,"InChI=1S/C11H18SSi/c1-9-6-7-10(2)11(8-9)12-13(3,4)5/h6-8H,1-5H3",HATDGCWADKWNFX-UHFFFAOYSA-N,210.08984810599998,,,,MS1,,positive,"[(15.0, 1.5), (27.0, 2.8), (38.0, 0.1), (39.0, 2.0), (40.0, 0.6), (41.0, 2.5), (42.0, 0.1), (43.0, 4.8), (44.0, 0.7), (51.0, 3.5), (52.0, 0.9), (56.0, 0.3), (57.0, 1.0), (58.0, 7.5), (59.0, 1.1), (60.0, 0.9), (62.0, 0.4), (63.0, 0.8), (64.0, 3.9), (65.0, 6.6), (66.0, 0.7), (71.0, 1.0), (72.0, 1.3), (73.0, 100.0), (74.0, 13.8), (75.0, 5.1), (76.0, 3.4), (77.0, 3.8), (78.0, 3.1), (79.0, 1.8), (80.0, 0.1), (81.0, 0.3), (82.0, 0.4), (83.0, 0.2), (88.0, 1.9), (89.0, 7.9), (90.0, 2.7), (91.0, 3.8), (92.0, 0.4), (93.0, 0.1), (97.0, 0.4), (100.0, 0.5), (102.0, 1.6), (103.0, 1.6), (104.0, 7.6), (105.0, 43.5), (106.0, 6.6), (107.0, 1.3), (108.0, 0.2), (109.0, 0.8), (110.0, 0.3), (117.0, 0.5), (118.0, 0.4), (119.0, 0.5), (129.0, 0.4), (130.0, 0.8), (131.0, 0.1), (132.0, 0.1), (136.0, 0.5), (137.0, 4.3), (138.0, 0.9), (139.0, 0.2), (144.0, 0.4), (149.0, 0.5), (151.0, 0.5), (152.0, 0.2), (154.0, 0.4), (164.0, 0.4), (165.0, 2.9), (166.0, 1.8), (167.0, 0.9), (168.0, 0.2), (170.0, 0.4), (178.0, 0.9), (179.0, 2.9), (180.0, 7.6), (181.0, 1.8), (182.0, 1.2), (183.0, 0.2), (192.0, 0.4), (193.0, 1.0), (194.0, 7.6), (195.0, 30.2), (196.0, 6.0), (197.0, 2.8), (198.0, 0.4), (208.0, 2.3), (209.0, 19.7), (210.0, 72.1), (211.0, 14.0), (212.0, 6.6), (213.0, 0.9), (214.0, 0.1)]",3.5714285714285716
biological,"2-Furanacrylic acid, TMS derivative",C10H14O3Si,O=C(O[Si](C)(C)C)C=CC=1OC=CC1,,"InChI=1S/C10H14O3Si/c1-14(2,3)13-10(11)7-6-9-5-4-8-12-9/h4-8H,1-3H3/b7-6+",FJSQGBCMXDWGTO-VOTSOKGWSA-N,210.071220838,,,,MS1,,positive,"[(15.0, 1.4), (26.0, 0.1), (27.0, 0.8), (29.0, 3.7), (30.0, 0.1), (38.0, 0.7), (39.0, 3.0), (41.0, 1.0), (42.0, 0.4), (43.0, 0.4), (44.0, 0.1), (50.0, 1.1), (51.0, 1.8), (52.0, 0.3), (53.0, 2.6), (54.0, 0.8), (55.0, 0.1), (56.0, 0.7), (58.0, 4.4), (59.0, 0.7), (60.0, 0.1), (63.0, 0.8), (64.0, 0.4), (65.0, 0.3), (66.0, 1.0), (67.0, 3.8), (68.0, 0.2), (72.0, 1.5), (73.0, 41.9), (74.0, 8.1), (75.0, 2.7), (76.0, 0.2), (77.0, 0.4), (79.0, 4.0), (80.0, 1.1), (81.0, 0.9), (82.0, 1.7), (89.0, 3.2), (90.0, 0.6), (91.0, 1.0), (92.0, 7.1), (93.0, 9.9), (94.0, 1.1), (95.0, 0.5), (101.0, 0.4), (102.0, 0.1), (108.0, 0.2), (113.0, 0.8), (114.0, 0.5), (117.0, 3.1), (118.0, 0.6), (119.0, 0.1), (120.0, 0.4), (121.0, 100.0), (122.0, 8.0), (123.0, 0.6), (125.0, 0.4), (128.0, 0.4), (130.0, 0.4), (138.0, 0.2), (139.0, 0.4), (140.0, 0.8), (141.0, 0.5), (142.0, 0.2), (153.0, 0.4), (155.0, 0.3), (156.0, 0.4), (163.0, 0.3), (165.0, 0.4), (167.0, 0.8), (168.0, 1.7), (169.0, 0.2), (171.0, 1.9), (172.0, 0.2), (178.0, 0.4), (179.0, 0.4), (180.0, 1.6), (181.0, 5.3), (182.0, 1.2), (183.0, 0.3), (184.0, 0.4), (185.0, 0.4), (193.0, 0.3), (194.0, 2.8), (195.0, 9.6), (196.0, 1.9), (197.0, 0.5), (208.0, 0.3), (209.0, 8.3), (210.0, 44.8), (211.0, 7.4), (212.0, 2.2), (213.0, 0.1)]",3.5714285714285716
biological,"2,2-Dimethyl-3-pentanol, TMS derivative",C10H24OSi,O(C(CC)C(C)(C)C)[Si](C)(C)C,,"InChI=1S/C10H24OSi/c1-8-9(10(2,3)4)11-12(5,6)7/h9H,8H2,1-7H3",KBSVUZDSMPXFJS-UHFFFAOYSA-N,188.15964191799998,,,,MS1,,positive,"[(15.0, 29.0), (16.0, 0.3), (27.0, 11.6), (28.0, 5.9), (29.0, 40.4), (30.0, 0.9), (39.0, 5.4), (40.0, 2.1), (41.0, 47.8), (42.0, 18.0), (43.0, 29.3), (44.0, 4.8), (45.0, 0.3), (46.0, 2.8), (47.0, 0.1), (48.0, 0.1), (53.0, 12.3), (54.0, 10.2), (55.0, 15.7), (56.0, 4.3), (57.0, 100.0), (58.0, 43.5), (59.0, 4.0), (60.0, 7.8), (61.0, 0.6), (66.0, 0.6), (67.0, 8.1), (68.0, 7.9), (69.0, 20.5), (70.0, 20.3), (71.0, 2.6), (72.0, 3.3), (73.0, 19.0), (74.0, 24.4), (75.0, 5.8), (76.0, 1.2), (77.0, 0.2), (82.0, 2.7), (83.0, 16.8), (84.0, 41.7), (85.0, 7.0), (86.0, 7.8), (87.0, 8.0), (88.0, 2.7), (89.0, 2.2), (90.0, 1.3), (91.0, 0.1), (96.0, 0.9), (97.0, 0.9), (98.0, 3.4), (99.0, 23.5), (100.0, 8.3), (101.0, 23.9), (102.0, 3.5), (103.0, 1.0), (112.0, 0.2), (113.0, 5.5), (114.0, 11.1), (115.0, 9.2), (116.0, 13.9), (117.0, 5.0), (118.0, 0.9), (119.0, 0.1), (127.0, 1.7), (128.0, 2.6), (129.0, 8.4), (130.0, 2.7), (131.0, 27.6), (132.0, 3.2), (133.0, 1.1), (142.0, 0.8), (143.0, 0.9), (144.0, 2.2), (145.0, 0.3), (157.0, 0.8), (158.0, 0.9), (159.0, 1.8), (160.0, 0.2), (172.0, 2.5), (173.0, 19.9), (174.0, 3.0), (175.0, 0.8), (188.0, 95.9), (189.0, 15.2), (190.0, 4.5), (191.0, 0.5)]",3.5714285714285716
biological,"Dimethyl (1-hydroxy-1-methylpropyl)phosphonate, TMS derivative",C9H23O4PSi,O=P(OC)(OC)C(O[Si](C)(C)C)(C)CC,,"InChI=1S/C9H23O4PSi/c1-8-9(2,13-15(5,6)7)14(10,11-3)12-4/h8H2,1-7H3",NAXDJTVDOVMJHW-UHFFFAOYSA-N,254.110322376,,,,MS1,,positive,"[(15.0, 10.9), (16.0, 0.1), (27.0, 1.2), (28.0, 1.1), (29.0, 6.8), (30.0, 0.2), (31.0, 0.2), (39.0, 2.7), (40.0, 4.0), (41.0, 13.3), (42.0, 0.6), (43.0, 2.8), (44.0, 2.6), (45.0, 1.2), (46.0, 0.1), (53.0, 0.9), (54.0, 2.8), (55.0, 22.3), (56.0, 14.7), (57.0, 5.7), (58.0, 28.4), (59.0, 3.3), (60.0, 4.1), (61.0, 0.3), (68.0, 0.5), (72.0, 1.8), (73.0, 20.2), (74.0, 15.1), (75.0, 2.8), (76.0, 1.0), (77.0, 0.4), (78.0, 1.9), (85.0, 8.6), (86.0, 1.2), (87.0, 1.4), (88.0, 0.7), (89.0, 6.4), (90.0, 1.9), (91.0, 0.3), (92.0, 0.5), (93.0, 6.2), (94.0, 0.1), (98.0, 0.4), (99.0, 4.7), (100.0, 9.6), (101.0, 5.2), (102.0, 1.7), (103.0, 0.7), (104.0, 0.5), (106.0, 0.5), (107.0, 0.4), (109.0, 4.0), (110.0, 0.3), (112.0, 0.5), (113.0, 3.5), (114.0, 7.1), (115.0, 30.1), (116.0, 4.5), (117.0, 1.7), (118.0, 0.1), (128.0, 1.5), (129.0, 14.1), (130.0, 30.2), (131.0, 13.2), (132.0, 2.1), (133.0, 1.9), (134.0, 0.1), (135.0, 0.5), (136.0, 0.5), (143.0, 0.4), (144.0, 2.8), (145.0, 100.0), (146.0, 14.1), (147.0, 4.5), (148.0, 0.3), (149.0, 0.5), (150.0, 0.2), (152.0, 0.5), (153.0, 0.1), (161.0, 6.9), (162.0, 0.8), (163.0, 0.3), (164.0, 0.5), (165.0, 0.4), (166.0, 0.5), (167.0, 2.0), (168.0, 0.2), (179.0, 0.5), (182.0, 1.9), (183.0, 0.2), (193.0, 0.4), (195.0, 0.5), (209.0, 1.9), (210.0, 0.2), (223.0, 0.4), (224.0, 1.0), (225.0, 1.1), (226.0, 0.1), (238.0, 1.4), (239.0, 7.9), (240.0, 1.1), (241.0, 0.3), (254.0, 39.7), (255.0, 6.1), (256.0, 2.0), (257.0, 0.2)]",3.5714285714285716
biological,"2-Methyl-4-phenyl-2-butanol, TMS derivative",C14H24OSi,O(C(C)(C)CCC=1C=CC=CC1)[Si](C)(C)C,,"InChI=1S/C14H24OSi/c1-14(2,15-16(3,4)5)12-11-13-9-7-6-8-10-13/h6-10H,11-12H2,1-5H3",ALFONRISBKRHNY-UHFFFAOYSA-N,236.15964191799998,,,,MS1,,positive,"[(15.0, 2.9), (27.0, 7.0), (28.0, 1.0), (29.0, 0.8), (38.0, 0.4), (39.0, 4.0), (40.0, 1.2), (41.0, 12.6), (42.0, 2.8), (43.0, 12.3), (44.0, 2.5), (45.0, 0.5), (46.0, 0.1), (50.0, 0.4), (51.0, 1.4), (52.0, 1.3), (53.0, 2.9), (54.0, 2.4), (55.0, 6.4), (56.0, 3.6), (57.0, 3.9), (58.0, 8.0), (59.0, 0.9), (60.0, 5.1), (61.0, 1.2), (63.0, 1.5), (64.0, 1.0), (65.0, 5.4), (66.0, 2.0), (67.0, 0.6), (68.0, 0.6), (69.0, 1.8), (70.0, 2.3), (71.0, 0.2), (72.0, 0.1), (73.0, 4.5), (74.0, 5.7), (75.0, 2.7), (76.0, 1.6), (77.0, 14.5), (78.0, 2.0), (79.0, 0.8), (82.0, 0.3), (85.0, 2.6), (86.0, 2.8), (87.0, 2.2), (88.0, 0.5), (89.0, 2.0), (90.0, 4.6), (91.0, 100.0), (92.0, 9.5), (93.0, 0.8), (96.0, 0.3), (98.0, 0.3), (99.0, 0.5), (100.0, 4.8), (101.0, 4.5), (102.0, 0.7), (103.0, 1.4), (104.0, 2.6), (105.0, 7.8), (106.0, 1.1), (107.0, 0.3), (113.0, 0.4), (114.0, 1.6), (115.0, 2.4), (116.0, 2.1), (117.0, 0.7), (118.0, 0.2), (120.0, 0.3), (121.0, 0.4), (129.0, 0.7), (130.0, 1.4), (131.0, 7.6), (132.0, 3.2), (133.0, 0.5), (134.0, 0.1), (143.0, 0.3), (144.0, 0.8), (145.0, 3.0), (146.0, 6.1), (147.0, 21.9), (148.0, 2.6), (149.0, 0.1), (188.0, 0.3), (191.0, 1.0), (192.0, 0.1), (204.0, 0.3), (206.0, 1.7), (207.0, 0.6), (208.0, 0.1), (220.0, 1.7), (221.0, 5.4), (222.0, 1.0), (223.0, 0.2), (236.0, 55.8), (237.0, 11.2), (238.0, 2.9), (239.0, 0.3)]",3.5714285714285716
biological,"3-Cyclohexene-1-methanol, TMS derivative",C10H20OSi,O(CC1CC=CCC1)[Si](C)(C)C,,"InChI=1S/C10H20OSi/c1-12(2,3)11-9-10-7-5-4-6-8-10/h4-5,10H,6-9H2,1-3H3",RCWSMGKJVJBMAK-UHFFFAOYSA-N,184.12834178999998,,,,MS1,,positive,"[(15.0, 2.5), (26.0, 0.2), (27.0, 10.5), (28.0, 0.6), (29.0, 2.5), (38.0, 0.5), (39.0, 3.7), (40.0, 3.3), (41.0, 29.1), (42.0, 1.3), (43.0, 0.6), (44.0, 0.6), (45.0, 0.6), (52.0, 1.0), (53.0, 5.0), (54.0, 5.0), (55.0, 5.4), (56.0, 0.2), (57.0, 0.5), (58.0, 5.4), (59.0, 2.3), (60.0, 0.3), (65.0, 0.6), (66.0, 0.8), (67.0, 5.2), (68.0, 0.7), (69.0, 0.6), (72.0, 0.4), (73.0, 17.2), (74.0, 4.6), (75.0, 2.2), (76.0, 0.2), (77.0, 0.6), (79.0, 2.2), (80.0, 3.2), (81.0, 15.9), (82.0, 1.8), (87.0, 0.4), (88.0, 9.7), (89.0, 6.4), (90.0, 1.4), (91.0, 0.2), (93.0, 0.6), (94.0, 5.3), (95.0, 100.0), (96.0, 7.6), (97.0, 0.2), (98.0, 0.5), (99.0, 0.6), (100.0, 0.6), (102.0, 1.7), (103.0, 23.6), (104.0, 2.8), (105.0, 1.0), (110.0, 0.9), (111.0, 0.1), (115.0, 1.5), (116.0, 0.7), (117.0, 0.1), (129.0, 1.9), (130.0, 5.2), (131.0, 1.7), (132.0, 0.3), (139.0, 1.6), (140.0, 0.7), (141.0, 0.6), (143.0, 1.1), (144.0, 0.6), (145.0, 0.1), (152.0, 0.5), (153.0, 1.7), (154.0, 11.2), (155.0, 2.6), (156.0, 1.1), (157.0, 0.1), (167.0, 3.2), (168.0, 9.7), (169.0, 43.8), (170.0, 6.8), (171.0, 1.9), (172.0, 0.1), (181.0, 0.5), (182.0, 2.7), (183.0, 18.7), (184.0, 76.4), (185.0, 12.7), (186.0, 3.6), (187.0, 0.3)]",3.5714285714285716
biological,"1-(2-Hydroxyethylthio)-2-(vinylthio)ethane, TMS derivative",C9H20OS2Si,O(CCSCCSC=C)[Si](C)(C)C,,"InChI=1S/C9H20OS2Si/c1-5-11-8-9-12-7-6-10-13(2,3)4/h5H,1,6-9H2,2-4H3",JXDBMPMZTIRLJA-UHFFFAOYSA-N,236.07248379,,,,MS1,,positive,"[(15.0, 6.2), (27.0, 37.5), (28.0, 2.4), (29.0, 4.1), (42.0, 0.1), (43.0, 1.1), (44.0, 1.3), (45.0, 0.6), (57.0, 3.7), (58.0, 41.1), (59.0, 1.6), (60.0, 13.0), (61.0, 4.9), (62.0, 0.1), (63.0, 0.1), (72.0, 2.1), (73.0, 34.9), (74.0, 23.1), (75.0, 3.8), (76.0, 1.6), (77.0, 0.1), (85.0, 0.9), (86.0, 0.9), (87.0, 26.1), (88.0, 5.6), (89.0, 8.0), (90.0, 9.1), (91.0, 1.4), (92.0, 2.7), (93.0, 0.1), (94.0, 0.1), (99.0, 0.9), (101.0, 6.3), (102.0, 4.5), (103.0, 17.9), (104.0, 4.5), (105.0, 1.8), (106.0, 0.3), (114.0, 0.4), (115.0, 2.0), (116.0, 11.4), (117.0, 52.2), (118.0, 62.5), (119.0, 3.4), (120.0, 12.0), (121.0, 0.6), (122.0, 0.5), (132.0, 0.9), (133.0, 4.7), (134.0, 27.1), (135.0, 3.1), (136.0, 2.3), (137.0, 0.1), (142.0, 0.9), (143.0, 0.1), (145.0, 0.4), (146.0, 1.5), (147.0, 18.6), (148.0, 4.4), (149.0, 97.6), (150.0, 22.8), (151.0, 9.9), (152.0, 1.7), (153.0, 0.3), (160.0, 0.9), (161.0, 1.0), (162.0, 1.1), (163.0, 5.5), (164.0, 0.7), (165.0, 0.4), (174.0, 1.8), (175.0, 0.2), (176.0, 3.3), (177.0, 34.4), (178.0, 4.8), (179.0, 3.3), (180.0, 0.3), (181.0, 5.0), (182.0, 0.6), (183.0, 0.6), (191.0, 1.7), (192.0, 1.3), (193.0, 1.0), (194.0, 0.2), (195.0, 0.1), (206.0, 6.0), (207.0, 2.5), (208.0, 8.0), (209.0, 12.2), (210.0, 7.7), (211.0, 2.3), (212.0, 0.9), (213.0, 0.1), (219.0, 3.4), (220.0, 9.1), (221.0, 30.9), (222.0, 6.7), (223.0, 4.2), (224.0, 0.7), (225.0, 0.2), (234.0, 1.6), (235.0, 9.6), (236.0, 100.0), (237.0, 18.1), (238.0, 13.8), (239.0, 1.8), (240.0, 0.6)]",3.5714285714285716
biological,"3,4,5-Trimethylpyrazole, TMS derivative",C9H18N2Si,N1=C(C(=C(N1[Si](C)(C)C)C)C)C,,"InChI=1S/C9H18N2Si/c1-7-8(2)10-11(9(7)3)12(4,5)6/h1-6H3",VSKBDEYAUHUONX-UHFFFAOYSA-N,182.123925106,,,,MS1,,positive,"[(15.0, 2.2), (28.0, 0.2), (29.0, 1.6), (39.0, 0.2), (40.0, 1.2), (41.0, 0.8), (42.0, 3.1), (43.0, 2.8), (44.0, 0.1), (51.0, 0.1), (52.0, 2.2), (53.0, 3.8), (54.0, 1.3), (55.0, 0.4), (57.0, 2.6), (58.0, 15.1), (59.0, 3.7), (60.0, 0.7), (61.0, 0.1), (65.0, 0.4), (66.0, 0.8), (67.0, 0.5), (68.0, 2.3), (69.0, 0.9), (71.0, 0.7), (72.0, 3.1), (73.0, 94.5), (74.0, 9.0), (75.0, 3.5), (76.0, 0.1), (79.0, 0.2), (81.0, 2.0), (82.0, 1.9), (83.0, 0.2), (84.0, 2.1), (85.0, 0.1), (87.0, 1.6), (88.0, 0.4), (94.0, 1.0), (95.0, 2.7), (96.0, 1.9), (97.0, 4.2), (98.0, 5.6), (99.0, 3.6), (100.0, 0.4), (101.0, 2.6), (102.0, 0.2), (109.0, 3.1), (110.0, 6.8), (111.0, 8.1), (112.0, 1.0), (113.0, 4.0), (114.0, 14.0), (115.0, 2.2), (116.0, 0.5), (121.0, 0.8), (122.0, 3.3), (123.0, 3.7), (124.0, 0.4), (125.0, 5.8), (126.0, 15.3), (127.0, 5.3), (128.0, 4.2), (129.0, 0.5), (130.0, 0.1), (136.0, 0.8), (137.0, 12.3), (138.0, 3.1), (139.0, 5.5), (140.0, 3.9), (141.0, 24.0), (142.0, 3.2), (143.0, 1.7), (144.0, 0.1), (150.0, 1.6), (151.0, 8.2), (152.0, 21.9), (153.0, 3.9), (154.0, 1.7), (155.0, 0.2), (164.0, 0.7), (165.0, 3.3), (166.0, 30.7), (167.0, 80.3), (168.0, 15.5), (169.0, 3.7), (170.0, 0.4), (179.0, 1.5), (180.0, 6.5), (181.0, 83.2), (182.0, 100.0), (183.0, 17.4), (184.0, 4.0), (185.0, 0.3)]",3.5714285714285716
biological,".alpha.-Methoxyphenylacetic acid, TMS derivative",C12H18O3Si,O=C(O[Si](C)(C)C)C(OC)C=1C=CC=CC1,,"InChI=1S/C12H18O3Si/c1-14-11(10-8-6-5-7-9-10)12(13)15-16(2,3)4/h5-9,11H,1-4H3",QGWFPOPFKMDJPX-UHFFFAOYSA-N,238.102520966,,,,MS1,,positive,"[(15.0, 2.1), (26.0, 0.2), (27.0, 0.7), (29.0, 0.7), (39.0, 0.5), (43.0, 0.5), (44.0, 0.3), (51.0, 1.0), (52.0, 0.7), (53.0, 0.2), (56.0, 0.1), (57.0, 0.3), (58.0, 1.9), (59.0, 0.1), (63.0, 0.7), (64.0, 0.3), (65.0, 0.6), (71.0, 0.5), (72.0, 0.8), (73.0, 100.0), (74.0, 9.9), (75.0, 4.6), (76.0, 0.5), (77.0, 8.2), (78.0, 0.6), (83.0, 0.1), (86.0, 0.1), (89.0, 2.1), (90.0, 1.5), (91.0, 0.5), (95.0, 0.3), (103.0, 0.3), (105.0, 3.1), (106.0, 4.1), (107.0, 0.3), (112.0, 0.3), (115.0, 0.1), (117.0, 8.0), (118.0, 9.7), (119.0, 1.8), (120.0, 0.4), (121.0, 51.8), (122.0, 4.4), (123.0, 0.6), (145.0, 0.3), (146.0, 0.3), (147.0, 0.6), (148.0, 1.5), (149.0, 6.3), (150.0, 0.6), (161.0, 2.4), (162.0, 0.6), (163.0, 0.1), (166.0, 0.3), (176.0, 0.3), (178.0, 0.3), (179.0, 0.7), (180.0, 0.1), (192.0, 0.3), (193.0, 0.3), (194.0, 0.3), (207.0, 3.2), (208.0, 7.1), (209.0, 1.8), (210.0, 0.4), (221.0, 1.3), (222.0, 3.1), (223.0, 17.6), (224.0, 3.3), (225.0, 0.9), (226.0, 0.1), (235.0, 0.3), (236.0, 0.3), (237.0, 8.4), (238.0, 38.8), (239.0, 7.2), (240.0, 2.1), (241.0, 0.2)]",3.5714285714285716
